#   indx         mu         mg         mr         mi         mz          Mr
#
  105928 1.930095e+01 1.766097e+01 1.686679e+01 1.647484e+01 1.621757e+01 -2.046402e+01
  105930 1.848207e+01 1.773060e+01 1.747926e+01 1.728937e+01 1.717291e+01 -2.012627e+01
  105933 1.871725e+01 1.755205e+01 1.696927e+01 1.662051e+01 1.641203e+01 -2.061290e+01
  105942 1.929627e+01 1.838322e+01 1.771976e+01 1.738273e+01 1.708826e+01 -1.974421e+01
  105950 1.915553e+01 1.688227e+01 1.597293e+01 1.560003e+01 1.533188e+01 -2.135173e+01
  105951 1.926262e+01 1.768874e+01 1.704405e+01 1.666924e+01 1.645737e+01 -2.029449e+01
  105952 1.877138e+01 1.751214e+01 1.691986e+01 1.658071e+01 1.632990e+01 -2.038256e+01
  106156 1.834026e+01 1.745631e+01 1.685509e+01 1.658193e+01 1.632354e+01 -2.051183e+01
  106164 1.869967e+01 1.758776e+01 1.695586e+01 1.658702e+01 1.642299e+01 -2.040229e+01
  106351 1.995154e+01 1.863716e+01 1.777207e+01 1.723652e+01 1.703064e+01 -1.954801e+01
  106356 1.880406e+01 1.745371e+01 1.686878e+01 1.652570e+01 1.635243e+01 -2.052279e+01
  106463 1.882965e+01 1.668307e+01 1.598040e+01 1.562781e+01 1.532955e+01 -2.161880e+01
  106639 2.011655e+01 1.823666e+01 1.733167e+01 1.692200e+01 1.653924e+01 -2.022753e+01
  106669 1.912723e+01 1.781024e+01 1.702444e+01 1.658872e+01 1.638365e+01 -2.070757e+01
  106674 1.889180e+01 1.737934e+01 1.645864e+01 1.609291e+01 1.559505e+01 -2.126305e+01
  106682 1.927187e+01 1.800159e+01 1.742157e+01 1.703983e+01 1.678473e+01 -1.991951e+01
  106683 1.896448e+01 1.760631e+01 1.686436e+01 1.649973e+01 1.627107e+01 -2.043627e+01
  106698 2.016175e+01 1.814719e+01 1.726032e+01 1.683803e+01 1.654012e+01 -2.005207e+01
  106711 1.974747e+01 1.830931e+01 1.759230e+01 1.720444e+01 1.699462e+01 -2.015643e+01
  106713 1.869919e+01 1.703169e+01 1.608687e+01 1.565534e+01 1.532724e+01 -2.164594e+01
  106717 1.828882e+01 1.690094e+01 1.642889e+01 1.606325e+01 1.594250e+01 -2.093462e+01
  106724 1.816569e+01 1.629522e+01 1.566746e+01 1.532851e+01 1.503528e+01 -2.175615e+01
  106725 1.937514e+01 1.818138e+01 1.758700e+01 1.723373e+01 1.691349e+01 -1.977284e+01
  106738 1.817007e+01 1.673098e+01 1.598138e+01 1.556592e+01 1.529890e+01 -2.161293e+01
  106741 1.853756e+01 1.697141e+01 1.640695e+01 1.599932e+01 1.605480e+01 -2.120766e+01
  106749 1.941533e+01 1.743668e+01 1.652728e+01 1.610086e+01 1.573514e+01 -2.107210e+01
  106750 2.002427e+01 1.833172e+01 1.741751e+01 1.705668e+01 1.669468e+01 -2.018238e+01
  106751 1.923537e+01 1.809813e+01 1.747273e+01 1.711982e+01 1.665069e+01 -2.011679e+01
  106809 2.037868e+01 1.859366e+01 1.762925e+01 1.724163e+01 1.686963e+01 -2.004160e+01
  106831 1.858525e+01 1.751316e+01 1.683891e+01 1.641602e+01 1.614791e+01 -2.081237e+01
  106834 1.946343e+01 1.771598e+01 1.685039e+01 1.647158e+01 1.616282e+01 -2.046594e+01
  106835 1.909132e+01 1.745813e+01 1.653738e+01 1.613172e+01 1.583998e+01 -2.111063e+01
  106836 1.836011e+01 1.719719e+01 1.669547e+01 1.631544e+01 1.620295e+01 -2.097589e+01
  106837 2.031685e+01 1.823391e+01 1.732479e+01 1.697599e+01 1.662360e+01 -2.033324e+01
  106848 2.093665e+01 1.831521e+01 1.744672e+01 1.706366e+01 1.665715e+01 -1.993901e+01
  106863 1.872654e+01 1.790230e+01 1.741398e+01 1.705222e+01 1.670161e+01 -2.019780e+01
  106891 1.838822e+01 1.719821e+01 1.660883e+01 1.624970e+01 1.603529e+01 -2.103582e+01
  106976 1.871055e+01 1.763561e+01 1.703584e+01 1.666145e+01 1.643549e+01 -2.045221e+01
  106983 2.059392e+01 1.839350e+01 1.744507e+01 1.709143e+01 1.689349e+01 -2.003938e+01
  106992 1.992889e+01 1.820698e+01 1.738420e+01 1.696972e+01 1.673988e+01 -2.036735e+01
  107063 1.887542e+01 1.796224e+01 1.756301e+01 1.733455e+01 1.755720e+01 -2.016056e+01
  107077 1.983504e+01 1.811343e+01 1.715663e+01 1.679274e+01 1.644115e+01 -2.060397e+01
  107087 1.966301e+01 1.802240e+01 1.712230e+01 1.665352e+01 1.620618e+01 -2.026748e+01
  107125 2.036698e+01 1.774882e+01 1.680993e+01 1.641679e+01 1.613604e+01 -2.057107e+01
  107128 1.950232e+01 1.761205e+01 1.682234e+01 1.630208e+01 1.595035e+01 -2.056194e+01
  107213 1.849316e+01 1.768098e+01 1.711618e+01 1.673840e+01 1.653397e+01 -2.064004e+01
  107235 1.913953e+01 1.772295e+01 1.697375e+01 1.657087e+01 1.625235e+01 -2.051253e+01
  107240 1.856529e+01 1.686393e+01 1.635847e+01 1.601223e+01 1.581050e+01 -2.098179e+01
  107257 2.020501e+01 1.818982e+01 1.729788e+01 1.684256e+01 1.650829e+01 -2.038463e+01
  107265 1.954985e+01 1.752930e+01 1.680828e+01 1.641157e+01 1.610592e+01 -2.065711e+01
  107318 1.983602e+01 1.823499e+01 1.740339e+01 1.698010e+01 1.665401e+01 -1.992537e+01
  107330 1.820603e+01 1.731043e+01 1.682338e+01 1.644018e+01 1.641733e+01 -2.089833e+01
  107422 1.887596e+01 1.761250e+01 1.707552e+01 1.668990e+01 1.660015e+01 -2.056363e+01
  107434 1.981554e+01 1.800572e+01 1.713651e+01 1.673782e+01 1.642378e+01 -2.024924e+01
  107469 1.934106e+01 1.808327e+01 1.728090e+01 1.686846e+01 1.662658e+01 -2.035075e+01
  107472 1.913380e+01 1.805365e+01 1.747588e+01 1.710915e+01 1.698201e+01 -2.024624e+01
  107491 2.056987e+01 1.839843e+01 1.748090e+01 1.707199e+01 1.679279e+01 -2.015166e+01
  107492 1.964112e+01 1.800986e+01 1.725579e+01 1.691931e+01 1.663871e+01 -2.034846e+01
  107503 1.975770e+01 1.802101e+01 1.718772e+01 1.679122e+01 1.659091e+01 -2.046713e+01
  107513 1.918793e+01 1.771314e+01 1.708073e+01 1.684255e+01 1.652713e+01 -2.068136e+01
  107568 1.934442e+01 1.799239e+01 1.723108e+01 1.677005e+01 1.655782e+01 -2.033269e+01
  107596 1.851341e+01 1.718780e+01 1.671513e+01 1.637286e+01 1.645560e+01 -2.076935e+01
  107599 1.877063e+01 1.732324e+01 1.672063e+01 1.639855e+01 1.619848e+01 -2.077028e+01
  107710 1.991311e+01 1.774180e+01 1.692782e+01 1.645598e+01 1.616597e+01 -2.043299e+01
  107722 1.892039e+01 1.798728e+01 1.756421e+01 1.721618e+01 1.704420e+01 -2.016020e+01
  107739 1.974018e+01 1.830750e+01 1.741883e+01 1.694065e+01 1.658774e+01 -2.028643e+01
  107753 1.899607e+01 1.765734e+01 1.717187e+01 1.681062e+01 1.659702e+01 -2.057473e+01
  107780 1.859765e+01 1.726477e+01 1.645654e+01 1.608632e+01 1.583652e+01 -2.109619e+01
  107781 2.040555e+01 1.821938e+01 1.735908e+01 1.693830e+01 1.667196e+01 -2.019503e+01
  107782 1.893279e+01 1.805841e+01 1.752552e+01 1.715652e+01 1.696826e+01 -2.002047e+01
  107790 1.939825e+01 1.793375e+01 1.700506e+01 1.648661e+01 1.611505e+01 -2.073516e+01
  107794 1.906978e+01 1.709266e+01 1.610450e+01 1.572477e+01 1.542482e+01 -2.164601e+01
  107803 1.894907e+01 1.744227e+01 1.655583e+01 1.614983e+01 1.586860e+01 -2.113703e+01
  107807 1.968794e+01 1.786588e+01 1.718623e+01 1.679002e+01 1.668975e+01 -2.029972e+01
  107818 2.125182e+01 1.828247e+01 1.733068e+01 1.684558e+01 1.645270e+01 -2.015864e+01
  107820 1.940606e+01 1.807429e+01 1.742826e+01 1.699459e+01 1.672684e+01 -2.032125e+01
  107869 1.907304e+01 1.735876e+01 1.648367e+01 1.605937e+01 1.574766e+01 -2.098283e+01
  107872 1.999576e+01 1.809102e+01 1.719971e+01 1.676555e+01 1.645013e+01 -2.030102e+01
  107884 1.938262e+01 1.737865e+01 1.649300e+01 1.609317e+01 1.579526e+01 -2.090063e+01
  107885 1.997313e+01 1.847633e+01 1.760052e+01 1.719605e+01 1.694591e+01 -1.977610e+01
  107886 1.876501e+01 1.776420e+01 1.746429e+01 1.717448e+01 1.711534e+01 -1.992394e+01
  107896 1.888064e+01 1.722049e+01 1.633821e+01 1.590576e+01 1.559840e+01 -2.097404e+01
  107927 1.980132e+01 1.788994e+01 1.700420e+01 1.659136e+01 1.629100e+01 -2.058900e+01
  107931 1.821330e+01 1.741149e+01 1.720856e+01 1.690740e+01 1.692291e+01 -2.043844e+01
  108003 1.914341e+01 1.799320e+01 1.712993e+01 1.663428e+01 1.650432e+01 -2.050937e+01
  108010 1.976371e+01 1.817026e+01 1.738057e+01 1.702568e+01 1.683722e+01 -2.025402e+01
  108023 1.849104e+01 1.720573e+01 1.666775e+01 1.627701e+01 1.622518e+01 -2.098958e+01
  108039 1.953452e+01 1.793812e+01 1.706673e+01 1.667694e+01 1.640140e+01 -2.065924e+01
  108040 1.974617e+01 1.811196e+01 1.733405e+01 1.694184e+01 1.658564e+01 -2.039967e+01
  108054 1.940744e+01 1.767323e+01 1.674327e+01 1.634188e+01 1.600965e+01 -2.088387e+01
  108057 1.814144e+01 1.709850e+01 1.650040e+01 1.614343e+01 1.592445e+01 -2.116038e+01
  108062 1.827907e+01 1.744761e+01 1.690559e+01 1.653352e+01 1.635786e+01 -2.072920e+01
  108063 1.911765e+01 1.658529e+01 1.559111e+01 1.514936e+01 1.480189e+01 -2.204358e+01
  108064 1.972789e+01 1.814150e+01 1.728621e+01 1.687034e+01 1.651636e+01 -2.034292e+01
  108072 1.928804e+01 1.759963e+01 1.675696e+01 1.635433e+01 1.606868e+01 -2.089280e+01
  108075 1.887306e+01 1.766812e+01 1.718619e+01 1.687054e+01 1.671044e+01 -2.046745e+01
  108104 1.859286e+01 1.747585e+01 1.708559e+01 1.679971e+01 1.668790e+01 -2.062132e+01
  108215 1.957084e+01 1.762670e+01 1.672144e+01 1.632841e+01 1.602421e+01 -2.074524e+01
  108216 1.853170e+01 1.712185e+01 1.632460e+01 1.590354e+01 1.562661e+01 -2.114520e+01
  108234 1.977422e+01 1.831631e+01 1.740097e+01 1.701281e+01 1.666956e+01 -1.994536e+01
  108268 1.895840e+01 1.703390e+01 1.609912e+01 1.569302e+01 1.539316e+01 -2.125034e+01
  108339 1.934619e+01 1.748932e+01 1.709893e+01 1.672243e+01 1.683572e+01 -2.025522e+01
  108340 1.892373e+01 1.803857e+01 1.763927e+01 1.733572e+01 1.725317e+01 -1.998043e+01
  108343 1.996237e+01 1.820258e+01 1.726886e+01 1.678259e+01 1.641272e+01 -2.008288e+01
  108360 1.785551e+01 1.724875e+01 1.654542e+01 1.620879e+01 1.590606e+01 -2.118883e+01
  108361 1.970632e+01 1.810290e+01 1.729110e+01 1.689087e+01 1.662622e+01 -2.046427e+01
  108364 2.027707e+01 1.788479e+01 1.736330e+01 1.711862e+01 1.686496e+01 -2.036293e+01
  108421 1.975123e+01 1.855150e+01 1.763627e+01 1.723922e+01 1.676263e+01 -2.011939e+01
  108429 2.031153e+01 1.844669e+01 1.750515e+01 1.707074e+01 1.688397e+01 -2.024845e+01
  108454 1.925917e+01 1.803677e+01 1.715567e+01 1.674035e+01 1.635395e+01 -2.018898e+01
  108470 1.974534e+01 1.786617e+01 1.704371e+01 1.663547e+01 1.634656e+01 -2.048470e+01
  108471 1.889576e+01 1.771823e+01 1.719513e+01 1.686445e+01 1.662650e+01 -2.056518e+01
  108472 1.872536e+01 1.760863e+01 1.719952e+01 1.692890e+01 1.680591e+01 -2.037753e+01
  108636 1.793907e+01 1.696660e+01 1.653234e+01 1.622268e+01 1.623007e+01 -2.113269e+01
  108665 1.959726e+01 1.790166e+01 1.689013e+01 1.641125e+01 1.610644e+01 -2.075211e+01
  108675 1.974702e+01 1.812431e+01 1.718207e+01 1.669862e+01 1.630660e+01 -2.048957e+01
  108769 1.900206e+01 1.755931e+01 1.663967e+01 1.623355e+01 1.596813e+01 -2.086156e+01
  108770 1.830254e+01 1.741573e+01 1.669673e+01 1.629949e+01 1.621390e+01 -2.078617e+01
  108773 1.905745e+01 1.763215e+01 1.714089e+01 1.699664e+01 1.698445e+01 -2.035693e+01
  108788 1.893331e+01 1.775832e+01 1.715754e+01 1.678318e+01 1.654614e+01 -2.028462e+01
  108789 1.889087e+01 1.796547e+01 1.757442e+01 1.730954e+01 1.719626e+01 -1.975562e+01
  108802 1.948521e+01 1.803283e+01 1.739949e+01 1.705779e+01 1.705967e+01 -1.994763e+01
  108825 1.886421e+01 1.712860e+01 1.632020e+01 1.592779e+01 1.564397e+01 -2.102398e+01
  108842 1.933373e+01 1.795550e+01 1.717957e+01 1.669814e+01 1.636457e+01 -2.024368e+01
  108943 1.929993e+01 1.784754e+01 1.692683e+01 1.656090e+01 1.628982e+01 -2.080041e+01
  108946 1.869171e+01 1.739729e+01 1.662053e+01 1.625366e+01 1.601487e+01 -2.109755e+01
  108975 1.907236e+01 1.788690e+01 1.718660e+01 1.682848e+01 1.670282e+01 -2.026870e+01
  109018 1.863137e+01 1.738860e+01 1.699868e+01 1.669414e+01 1.654949e+01 -2.055864e+01
  109046 1.943243e+01 1.811794e+01 1.732705e+01 1.687792e+01 1.661586e+01 -2.016738e+01
  109051 1.917506e+01 1.748446e+01 1.664681e+01 1.624048e+01 1.597609e+01 -2.085353e+01
  109072 1.842359e+01 1.699723e+01 1.631516e+01 1.597814e+01 1.576141e+01 -2.125118e+01
  109104 1.983627e+01 1.816196e+01 1.750315e+01 1.714849e+01 1.684049e+01 -2.007990e+01
  109169 1.919371e+01 1.799062e+01 1.728373e+01 1.685345e+01 1.658364e+01 -2.042342e+01
  109173 2.013147e+01 1.852676e+01 1.761734e+01 1.720553e+01 1.692170e+01 -2.009609e+01
  109184 1.982437e+01 1.789482e+01 1.743207e+01 1.716161e+01 1.738348e+01 -2.020019e+01
  109191 1.864640e+01 1.736195e+01 1.669589e+01 1.631998e+01 1.608277e+01 -2.094079e+01
  109226 1.891789e+01 1.786124e+01 1.729626e+01 1.696285e+01 1.674573e+01 -2.030928e+01
  109227 1.878042e+01 1.765139e+01 1.703263e+01 1.668062e+01 1.646720e+01 -2.057204e+01
  109265 1.855792e+01 1.763458e+01 1.718485e+01 1.685725e+01 1.677351e+01 -2.054531e+01
  109266 1.945375e+01 1.808794e+01 1.756819e+01 1.727249e+01 1.712809e+01 -2.016146e+01
  109268 2.027977e+01 1.843724e+01 1.755621e+01 1.716507e+01 1.679310e+01 -2.018170e+01
  109289 1.890329e+01 1.762191e+01 1.694952e+01 1.660179e+01 1.634676e+01 -2.054716e+01
  109291 1.965162e+01 1.801466e+01 1.714565e+01 1.673319e+01 1.634082e+01 -2.046201e+01
  109293 1.899632e+01 1.762899e+01 1.706507e+01 1.672668e+01 1.678130e+01 -2.053533e+01
  109303 1.889139e+01 1.741190e+01 1.680958e+01 1.642120e+01 1.618161e+01 -2.052299e+01
  109309 1.977256e+01 1.818247e+01 1.718278e+01 1.674745e+01 1.642010e+01 -2.024867e+01
  109348 2.017426e+01 1.816151e+01 1.721978e+01 1.685105e+01 1.649415e+01 -2.052205e+01
  109349 1.985878e+01 1.852086e+01 1.760758e+01 1.722091e+01 1.691100e+01 -2.015010e+01
  109350 1.885311e+01 1.790274e+01 1.724780e+01 1.696450e+01 1.673986e+01 -2.051342e+01
  109360 1.925930e+01 1.724282e+01 1.638737e+01 1.597465e+01 1.570335e+01 -2.104084e+01
  109402 1.981215e+01 1.816491e+01 1.731839e+01 1.693023e+01 1.664337e+01 -2.021455e+01
  109452 1.869718e+01 1.739504e+01 1.677300e+01 1.638210e+01 1.597525e+01 -2.067759e+01
  109466 1.939247e+01 1.768262e+01 1.674440e+01 1.631542e+01 1.593723e+01 -2.094992e+01
  109488 1.966199e+01 1.808234e+01 1.709009e+01 1.670731e+01 1.640041e+01 -2.025919e+01
  109498 2.042054e+01 1.824904e+01 1.739824e+01 1.700695e+01 1.682957e+01 -1.993807e+01
  109524 1.921756e+01 1.795567e+01 1.739005e+01 1.703551e+01 1.692884e+01 -2.024960e+01
  109664 1.989199e+01 1.790274e+01 1.701661e+01 1.656650e+01 1.637831e+01 -2.061346e+01
  109665 1.867614e+01 1.722629e+01 1.634280e+01 1.598624e+01 1.562443e+01 -2.129731e+01
  109666 1.909736e+01 1.783448e+01 1.717363e+01 1.691100e+01 1.666350e+01 -2.047749e+01
  109670 1.971167e+01 1.803833e+01 1.722307e+01 1.682440e+01 1.669614e+01 -2.046117e+01
  109810 1.854840e+01 1.678020e+01 1.587116e+01 1.548433e+01 1.515074e+01 -2.170148e+01
  109813 1.950609e+01 1.804648e+01 1.740338e+01 1.708456e+01 1.668948e+01 -2.017799e+01
  109815 1.969169e+01 1.822394e+01 1.756889e+01 1.701245e+01 1.670675e+01 -1.991576e+01
  109819 1.892744e+01 1.789522e+01 1.731639e+01 1.696616e+01 1.670959e+01 -2.017537e+01
  109995 1.951432e+01 1.784676e+01 1.692390e+01 1.650620e+01 1.620763e+01 -2.055019e+01
  109996 1.998993e+01 1.832906e+01 1.746249e+01 1.706642e+01 1.676721e+01 -1.999249e+01
  109999 1.894923e+01 1.757599e+01 1.684734e+01 1.652895e+01 1.621342e+01 -2.047075e+01
  110022 1.949417e+01 1.760162e+01 1.690680e+01 1.648726e+01 1.634286e+01 -2.056317e+01
  110063 1.745843e+01 1.602813e+01 1.546674e+01 1.510428e+01 1.495443e+01 -2.203220e+01
  110101 1.914248e+01 1.808482e+01 1.732979e+01 1.688093e+01 1.669832e+01 -2.041566e+01
  110115 1.895289e+01 1.795734e+01 1.740627e+01 1.705253e+01 1.700140e+01 -2.021513e+01
  110145 1.908219e+01 1.782287e+01 1.724463e+01 1.686933e+01 1.662626e+01 -2.038735e+01
  110195 2.020156e+01 1.782855e+01 1.695853e+01 1.655037e+01 1.637566e+01 -2.069906e+01
  110230 1.893242e+01 1.734398e+01 1.662478e+01 1.630670e+01 1.608418e+01 -2.108997e+01
  110231 2.019629e+01 1.780696e+01 1.696493e+01 1.655647e+01 1.633112e+01 -2.074092e+01
  110253 1.991244e+01 1.847034e+01 1.763011e+01 1.718478e+01 1.688447e+01 -1.998785e+01
  110274 1.962365e+01 1.772018e+01 1.717865e+01 1.682690e+01 1.675022e+01 -2.040522e+01
  110358 1.917346e+01 1.793031e+01 1.735675e+01 1.698761e+01 1.673692e+01 -2.016953e+01
  110372 1.926843e+01 1.791440e+01 1.739265e+01 1.702316e+01 1.693177e+01 -1.998726e+01
  110380 1.991453e+01 1.803960e+01 1.714048e+01 1.675316e+01 1.645965e+01 -2.051033e+01
  110425 2.016154e+01 1.829267e+01 1.745095e+01 1.702477e+01 1.692892e+01 -2.026614e+01
  110427 1.975628e+01 1.780844e+01 1.692205e+01 1.647258e+01 1.615217e+01 -2.077211e+01
  110489 1.915985e+01 1.677843e+01 1.579990e+01 1.544081e+01 1.516589e+01 -2.165197e+01
  110491 1.985795e+01 1.817274e+01 1.722719e+01 1.681800e+01 1.656723e+01 -2.050124e+01
  110531 1.927328e+01 1.774435e+01 1.689309e+01 1.644695e+01 1.619839e+01 -2.045205e+01
  110541 1.867534e+01 1.702921e+01 1.632438e+01 1.586220e+01 1.567066e+01 -2.102161e+01
  110552 1.953376e+01 1.807407e+01 1.718588e+01 1.681831e+01 1.665736e+01 -2.016209e+01
  110555 2.015381e+01 1.831633e+01 1.761369e+01 1.726495e+01 1.704198e+01 -1.974187e+01
  110597 1.914809e+01 1.755471e+01 1.688691e+01 1.643321e+01 1.609487e+01 -2.045858e+01
  110600 1.920160e+01 1.735570e+01 1.644217e+01 1.601213e+01 1.569177e+01 -2.103595e+01
  110614 1.998274e+01 1.822643e+01 1.725697e+01 1.691479e+01 1.650734e+01 -2.043546e+01
  110615 2.039283e+01 1.844386e+01 1.752919e+01 1.710340e+01 1.679287e+01 -1.993477e+01
  110651 1.893361e+01 1.738617e+01 1.661179e+01 1.625607e+01 1.597637e+01 -2.114970e+01
  110655 1.942440e+01 1.775704e+01 1.679281e+01 1.637044e+01 1.596519e+01 -2.060720e+01
  110666 1.908658e+01 1.791797e+01 1.728480e+01 1.690865e+01 1.663223e+01 -2.004792e+01
  110676 1.880790e+01 1.780021e+01 1.725998e+01 1.694697e+01 1.678378e+01 -2.037354e+01
  110685 1.865660e+01 1.730641e+01 1.665932e+01 1.635476e+01 1.606616e+01 -2.073632e+01
  110708 1.778151e+01 1.707681e+01 1.678350e+01 1.645572e+01 1.625486e+01 -2.080757e+01
  110713 1.927942e+01 1.794958e+01 1.719545e+01 1.676489e+01 1.657139e+01 -2.039607e+01
  110776 2.038940e+01 1.834944e+01 1.742216e+01 1.701176e+01 1.670014e+01 -2.022197e+01
  110777 1.999399e+01 1.843762e+01 1.749049e+01 1.711816e+01 1.677947e+01 -2.017562e+01
  110832 1.966685e+01 1.830741e+01 1.744060e+01 1.702260e+01 1.674115e+01 -2.020783e+01
  110833 1.990207e+01 1.825641e+01 1.733410e+01 1.692443e+01 1.655536e+01 -2.028286e+01
  110865 1.913671e+01 1.794817e+01 1.720091e+01 1.681648e+01 1.655098e+01 -2.048778e+01
  110948 1.875752e+01 1.772044e+01 1.735296e+01 1.713938e+01 1.687467e+01 -2.020959e+01
  110957 1.986209e+01 1.801105e+01 1.706932e+01 1.668544e+01 1.640216e+01 -2.068537e+01
  110959 1.844730e+01 1.653610e+01 1.561431e+01 1.521570e+01 1.503488e+01 -2.187550e+01
  110962 1.916010e+01 1.781588e+01 1.724036e+01 1.683519e+01 1.651162e+01 -2.025855e+01
  110969 1.885583e+01 1.792833e+01 1.748129e+01 1.725933e+01 1.717819e+01 -2.000086e+01
  110976 1.893976e+01 1.680632e+01 1.594323e+01 1.556061e+01 1.535815e+01 -2.181686e+01
  110982 1.967472e+01 1.817436e+01 1.741352e+01 1.705784e+01 1.677968e+01 -2.009027e+01
  111014 1.871465e+01 1.788436e+01 1.717241e+01 1.678376e+01 1.677806e+01 -2.050078e+01
  111016 1.942609e+01 1.800179e+01 1.710364e+01 1.669222e+01 1.640642e+01 -2.058099e+01
  111018 1.827631e+01 1.739245e+01 1.695590e+01 1.663249e+01 1.659130e+01 -2.036506e+01
  111071 1.959057e+01 1.779990e+01 1.750823e+01 1.722739e+01 1.715526e+01 -2.022677e+01
  111089 2.073412e+01 1.840540e+01 1.739833e+01 1.696035e+01 1.683006e+01 -1.999475e+01
  111101 1.885179e+01 1.725271e+01 1.627814e+01 1.585785e+01 1.556106e+01 -2.111551e+01
  111111 1.931797e+01 1.796570e+01 1.721365e+01 1.678393e+01 1.649989e+01 -2.020006e+01
  111125 1.944069e+01 1.760998e+01 1.674165e+01 1.636513e+01 1.614342e+01 -2.071016e+01
  111126 1.850113e+01 1.746704e+01 1.686901e+01 1.652149e+01 1.635109e+01 -2.050354e+01
  111127 1.934762e+01 1.770823e+01 1.682211e+01 1.644062e+01 1.609908e+01 -2.057285e+01
  111149 1.954750e+01 1.823645e+01 1.757308e+01 1.721010e+01 1.710957e+01 -1.988337e+01
  111226 2.089347e+01 1.828418e+01 1.740692e+01 1.700582e+01 1.680843e+01 -1.994898e+01
  111228 1.900374e+01 1.805342e+01 1.739306e+01 1.696794e+01 1.656220e+01 -2.011648e+01
  111229 1.966826e+01 1.803131e+01 1.724964e+01 1.685311e+01 1.664854e+01 -2.023442e+01
  111247 1.939848e+01 1.803281e+01 1.734687e+01 1.695331e+01 1.670110e+01 -2.035268e+01
  111260 1.887904e+01 1.773975e+01 1.718954e+01 1.683361e+01 1.660380e+01 -2.041322e+01
  111261 1.913914e+01 1.807174e+01 1.765361e+01 1.734154e+01 1.700996e+01 -1.968213e+01
  111279 2.012794e+01 1.764039e+01 1.674752e+01 1.634731e+01 1.608965e+01 -2.071791e+01
  111280 2.051218e+01 1.827960e+01 1.763690e+01 1.731920e+01 1.719865e+01 -1.983539e+01
  111282 1.999817e+01 1.810201e+01 1.722953e+01 1.687114e+01 1.648714e+01 -2.024892e+01
  111296 1.891375e+01 1.795681e+01 1.764886e+01 1.734051e+01 1.727277e+01 -1.975773e+01
  111309 1.990574e+01 1.832536e+01 1.744671e+01 1.706787e+01 1.674436e+01 -2.022740e+01
  111434 1.877265e+01 1.689160e+01 1.611530e+01 1.564660e+01 1.547331e+01 -2.127312e+01
  111436 1.952062e+01 1.835069e+01 1.747019e+01 1.690349e+01 1.662919e+01 -1.992294e+01
  111448 1.920268e+01 1.826308e+01 1.762631e+01 1.730847e+01 1.716045e+01 -2.009823e+01
  111469 1.924266e+01 1.748936e+01 1.657579e+01 1.612024e+01 1.575396e+01 -2.111853e+01
  111471 2.012705e+01 1.804178e+01 1.713530e+01 1.674247e+01 1.642302e+01 -2.049955e+01
  111472 1.753706e+01 1.680578e+01 1.611654e+01 1.568830e+01 1.564785e+01 -2.150805e+01
  111475 2.075115e+01 1.859036e+01 1.763344e+01 1.723576e+01 1.692672e+01 -2.003118e+01
  111478 1.970147e+01 1.812682e+01 1.724450e+01 1.671915e+01 1.644574e+01 -2.041705e+01
  111565 2.016481e+01 1.836786e+01 1.754736e+01 1.711781e+01 1.682561e+01 -2.002093e+01
  111572 2.018078e+01 1.846350e+01 1.763524e+01 1.725517e+01 1.688941e+01 -1.985617e+01
  111633 1.831836e+01 1.673906e+01 1.603789e+01 1.565031e+01 1.544454e+01 -2.131466e+01
  111648 1.907866e+01 1.792537e+01 1.743788e+01 1.715195e+01 1.701468e+01 -1.991620e+01
  111705 1.955548e+01 1.827097e+01 1.752491e+01 1.717400e+01 1.687813e+01 -2.011818e+01
  111714 1.966875e+01 1.829274e+01 1.751569e+01 1.713165e+01 1.677750e+01 -2.010173e+01
  111739 1.965231e+01 1.814478e+01 1.755014e+01 1.695906e+01 1.701617e+01 -1.978034e+01
  111762 1.854045e+01 1.742336e+01 1.689007e+01 1.657323e+01 1.637332e+01 -2.085633e+01
